% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	14	389	0
0.109	1	2	11	10	2	8	209	0
0.109	1	1	11	10	1	14	389	1
0.109	1	2	11	10	2	8	209	1
0.126	1	2	13	7	2	12	621	0
0.126	1	2	13	7	2	12	621	1
0.127	1	2	13	8	2	12	621	0
0.127	1	2	13	8	2	12	621	1
0.129	1	2	13	10	2	12	621	0
0.129	1	2	13	10	2	12	621	1
0.131	1	1	14	2	1	0	85	0
0.131	1	1	14	2	1	0	85	1
0.135	1	1	14	6	1	0	85	0
0.135	1	1	14	6	1	0	85	1
0.145	1	2	15	6	2	12	621	0
0.145	1	2	15	6	2	12	621	1
0.146	1	2	15	7	2	12	621	0
0.146	1	2	15	7	2	12	621	1
0.148	1	2	15	9	2	12	621	0
0.148	1	2	15	9	2	12	621	1
0.149	1	2	15	10	2	12	621	0
0.149	1	2	15	10	2	12	621	1
0.155	1	1	16	6	1	0	85	0
0.155	1	1	16	6	1	0	85	1
0.175	1	1	18	6	1	14	807	0
0.175	1	1	18	6	1	14	807	1
0.191	1	1	20	2	1	14	807	0
0.191	1	1	20	2	1	14	807	1
0.207	1	1	21	8	1	6	325	0
0.207	1	1	21	8	1	6	325	1
0.208	1	1	21	9	1	6	325	0
0.208	1	1	21	9	1	6	325	1
0.223	1	1	23	4	1	6	325	0
0.223	1	1	23	4	1	6	325	1
0.224	1	1	23	5	1	6	325	0
0.224	1	1	23	5	1	6	325	1
0.225	1	1	23	6	1	6	325	0
0.225	1	1	23	6	1	6	325	1
0.239	1	1	24	10	1	6	325	0
0.239	1	1	24	10	1	6	325	1
0.24	1	1	25	1	1	6	325	0
0.24	1	1	25	1	1	6	325	1
0.241	1	1	25	2	1	8	437	0
0.241	1	1	25	2	1	8	437	1
0.242	1	1	25	3	1	8	437	0
0.242	1	1	25	3	1	8	437	1
0.26	1	1	27	1	1	8	437	0
0.26	1	1	27	1	1	8	437	1
0.261	1	1	27	2	1	8	437	0
0.261	1	1	27	2	1	8	437	1
0.262	1	1	27	3	1	8	437	0
0.262	1	1	27	3	1	8	437	1
0.279	1	1	28	10	1	8	437	0
0.279	1	1	28	10	1	8	437	1
0.28	1	1	29	1	1	8	437	0
0.28	1	1	29	1	1	8	437	1
0.295	1	1	30	6	1	6	325	0
0.295	1	1	30	6	1	6	325	1
0.311	1	1	32	2	1	6	325	0
0.311	1	1	32	2	1	6	325	1
0.312	1	1	32	3	1	6	325	0
0.312	1	1	32	3	1	6	325	1
0.327	1	1	33	8	1	2	137	0
0.327	1	1	33	8	1	2	137	1
0.328	1	1	33	9	1	2	137	0
0.328	1	1	33	9	1	2	137	1
0.342	1	1	35	3	1	2	137	0
0.342	1	1	35	3	1	2	137	1
0.343	1	1	35	4	1	2	137	0
0.343	1	1	35	4	1	2	137	1
0.358	1	1	36	9	1	2	137	0
0.358	1	1	36	9	1	2	137	1
0.359	1	1	36	10	1	2	137	0
0.359	1	1	36	10	1	2	137	1
0.374	1	1	38	5	1	14	807	0
0.374	1	1	38	5	1	14	807	1
0.375	1	1	38	6	1	14	807	0
0.375	1	1	38	6	1	14	807	1
0.391	1	1	40	2	1	14	807	0
0.391	1	1	40	2	1	14	807	1
0.392	1	1	40	3	1	14	807	0
0.392	1	1	40	3	1	14	807	1
0.408	1	1	41	9	1	6	325	0
0.408	1	1	41	9	1	6	325	1
0.409	1	1	41	10	1	6	325	0
0.409	1	1	41	10	1	6	325	1
0.429	1	1	43	10	1	6	325	0
0.429	1	1	43	10	1	6	325	1
0.446	1	1	45	7	1	4	225	0
0.446	1	1	45	7	1	4	225	1
0.462	1	1	47	3	1	4	225	0
0.462	1	1	47	3	1	4	225	1
0.478	1	1	48	9	1	4	225	0
0.478	1	1	48	9	1	4	225	1
0.494	1	1	50	5	1	14	807	0
0.494	1	1	50	5	1	14	807	1
0.511	1	1	52	2	1	14	807	0
0.511	1	1	52	2	1	14	807	1
0.534	1	1	54	5	1	18	1143	0
0.534	1	1	54	5	1	18	1143	1
0.56	1	1	57	1	1	18	1143	0
0.56	1	1	57	1	1	18	1143	1
0.576	1	1	58	7	1	14	807	0
0.576	1	1	58	7	1	14	807	1
0.592	1	1	60	3	1	14	807	0
0.592	1	1	60	3	1	14	807	1
0.609	1	1	61	10	1	4	225	0
0.609	1	1	61	10	1	4	225	1
0.627	1	1	63	8	1	4	225	0
0.627	1	1	63	8	1	4	225	1
0.648	1	1	65	9	1	18	1143	0
0.648	1	1	65	9	1	18	1143	1
1.224	1	1	123	5	1	8	437	0
1.224	1	1	123	5	1	8	437	1
1.243	1	1	125	4	1	18	1143	0
1.243	1	1	125	4	1	18	1143	1
1.47	1	1	148	1	1	6	325	0
1.47	1	1	148	1	1	6	325	1
1.486	1	1	149	7	1	4	225	0
