% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	18	549	0	1	0
115	1	2	2	0	8	209	0	1	0
115	2	1	1	0	18	549	0	1	1
115	2	2	2	0	8	209	0	1	1
131	1	1	1	0	8	437	0	1	0
131	2	1	1	0	8	437	0	1	1
133	1	1	1	0	8	437	0	1	0
133	2	1	1	0	8	437	0	1	1
134	1	2	2	0	6	325	0	1	0
134	2	2	2	0	6	325	0	1	1
135	1	1	1	0	8	437	0	1	0
135	2	1	1	0	8	437	0	1	1
136	1	2	2	0	6	325	0	1	0
136	2	2	2	0	6	325	0	1	1
139	1	2	2	0	6	325	0	1	0
139	2	2	2	0	6	325	0	1	1
153	1	1	1	0	8	437	0	1	0
153	2	1	1	0	8	437	0	1	1
154	1	1	1	0	8	437	0	1	0
154	2	1	1	0	8	437	0	1	1
1151	1	1	1	0	14	807	0	1	0
1151	2	1	1	0	14	807	0	1	1
4169	1	1	1	0	12	621	0	1	0
4169	2	1	1	0	12	621	0	1	1
4194	1	1	1	0	12	621	0	1	0
4194	2	1	1	0	12	621	0	1	1
