% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	28	2292	0	1	1	0
134	1	1	1	0	4	225	0	1	1	0
149	1	1	1	0	4	225	0	1	1	0
149	2	1	1	0	4	225	0	1	1	1
165	1	1	1	0	4	225	0	1	1	0
165	2	1	1	0	4	225	0	1	1	1
180	1	1	1	0	18	1143	0	1	1	0
195	1	1	1	0	18	1143	0	1	1	0
217	1	1	1	0	28	2292	0	1	1	0
233	1	1	1	0	28	2292	0	1	1	0
249	1	1	1	0	20	1335	0	1	1	0
264	1	1	1	0	20	1335	0	1	1	0
280	1	1	1	0	20	1335	0	1	1	0
295	1	1	1	0	12	621	0	1	1	0
310	1	1	1	0	12	621	0	1	1	0
326	1	1	1	0	12	621	0	1	1	0
341	1	1	1	0	14	807	0	1	1	0
357	1	1	1	0	14	807	0	1	1	0
373	1	1	1	0	28	2292	0	1	1	0
389	1	1	1	0	28	2292	0	1	1	0
404	1	1	1	0	28	2292	0	1	1	0
419	1	1	1	0	26	1908	0	1	1	0
434	1	1	1	0	26	1908	0	1	1	0
449	1	1	1	0	20	1335	0	1	1	0
464	1	1	1	0	20	1335	0	1	1	0
479	1	1	1	0	20	1335	0	1	1	0
1181	1	1	1	0	28	2292	0	1	1	0
1201	1	1	1	0	28	2292	0	1	1	0
1217	1	1	1	0	10	549	0	1	1	0
1233	1	1	1	0	10	549	0	1	1	0
1249	1	1	1	0	14	807	0	1	1	0
1265	1	1	1	0	14	807	0	1	1	0
1280	1	1	1	0	14	807	0	1	1	0
1295	1	1	1	0	20	1335	0	1	1	0
1311	1	1	1	0	20	1335	0	1	1	0
1326	1	1	1	0	20	1335	0	1	1	0
1341	1	1	1	0	22	1431	0	1	1	0
1357	1	1	1	0	22	1431	0	1	1	0
1372	1	1	1	0	4	225	0	1	1	0
1387	1	1	1	0	4	225	0	1	1	0
1402	1	1	1	0	4	225	0	1	1	0
1418	1	1	1	0	24	1692	0	1	1	0
1433	1	1	1	0	24	1692	0	1	1	0
1448	1	1	1	0	22	1431	0	1	1	0
1464	1	1	1	0	22	1431	0	1	1	0
1480	1	1	1	0	22	1431	0	1	1	0
1495	1	1	1	0	22	1431	0	1	1	0
1512	1	1	1	0	22	1431	0	1	1	0
1533	1	1	1	0	10	549	0	1	1	0
1549	1	1	1	0	10	549	0	1	1	0
1569	1	1	1	0	22	1431	0	1	1	0
1584	1	1	1	0	22	1431	0	1	1	0
1600	1	1	1	0	22	1431	0	1	1	0
1616	1	1	1	0	24	1692	0	1	1	0
1632	1	1	1	0	24	1692	0	1	1	0
1648	1	1	1	0	20	1335	0	1	1	0
1663	1	1	1	0	20	1335	0	1	1	0
1678	1	1	1	0	20	1335	0	1	1	0
1694	1	1	1	0	8	437	0	1	1	0
1710	1	1	1	0	8	437	0	1	1	0
1726	1	1	1	0	8	437	0	1	1	0
1741	1	1	1	0	10	549	0	1	1	0
1765	1	1	1	0	10	549	0	1	1	0
1781	1	1	1	0	18	1143	0	1	1	0
1798	1	1	1	0	18	1143	0	1	1	0
1813	1	1	1	0	8	437	0	1	1	0
1829	1	1	1	0	8	437	0	1	1	0
1845	1	1	1	0	8	437	0	1	1	0
1861	1	1	1	0	10	549	0	1	1	0
1877	1	1	1	0	10	549	0	1	1	0
1894	1	1	1	0	22	1431	0	1	1	0
1910	1	1	1	0	22	1431	0	1	1	0
1926	1	1	1	0	22	1431	0	1	1	0
1942	1	1	1	0	24	1692	0	1	1	0
1957	1	1	1	0	24	1692	0	1	1	0
1972	1	1	1	0	28	2292	0	1	1	0
1987	1	1	1	0	28	2292	0	1	1	0
2002	1	1	1	0	28	2292	0	1	1	0
2010	1	1	1	0	8	437	0	1	1	0
2026	1	1	1	0	8	437	0	1	1	0
2042	1	1	1	0	8	437	0	1	1	0
2058	1	1	1	0	26	1908	0	1	1	0
2073	1	1	1	0	26	1908	0	1	1	0
2089	1	1	1	0	18	1143	0	1	1	0
2110	1	1	1	0	18	1143	0	1	1	0
2126	1	1	1	0	18	1143	0	1	1	0
2141	1	1	1	0	20	1335	0	1	1	0
2156	1	1	1	0	20	1335	0	1	1	0
2172	1	1	1	0	12	621	0	1	1	0
2188	1	1	1	0	12	621	0	1	1	0
2204	1	1	1	0	12	621	0	1	1	0
2225	1	1	1	0	22	1431	0	1	1	0
2248	1	1	1	0	28	2292	0	1	1	0
2263	1	1	1	0	28	2292	0	1	1	0
2278	1	1	1	0	28	2292	0	1	1	0
2294	1	1	1	0	12	621	0	1	1	0
2310	1	1	1	0	12	621	0	1	1	0
2325	1	1	1	0	12	621	0	1	1	0
2340	1	1	1	0	4	225	0	1	1	0
2356	1	1	1	0	4	225	0	1	1	0
2372	1	1	1	0	28	2292	0	1	1	0
2388	1	1	1	0	28	2292	0	1	1	0
2404	1	1	1	0	28	2292	0	1	1	0
2420	1	1	1	0	20	1335	0	1	1	0
2436	1	1	1	0	20	1335	0	1	1	0
2451	1	1	1	0	20	1335	0	1	1	0
2466	1	1	1	0	20	1335	0	1	1	0
2482	1	1	1	0	20	1335	0	1	1	0
2497	1	1	1	0	16	967	0	1	1	0
2512	1	1	1	0	16	967	0	1	1	0
2527	1	1	1	0	12	621	0	1	1	0
2543	1	1	1	0	12	621	0	1	1	0
2559	1	1	1	0	12	621	0	1	1	0
