% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	3	1	0	24	807	0	1	1	0
115	1	4	2	0	24	807	0	1	1	0
116	1	1	3	0	28	1095	0	1	1	0
116	1	2	4	0	24	807	0	1	1	0
117	1	5	6	0	22	1431	0	1	1	0
140	1	2	4	0	20	1335	0	1	1	0
143	1	4	2	0	28	2292	0	1	1	0
343	1	4	2	0	22	1431	0	1	1	0
369	1	4	2	0	20	1335	0	1	1	0
1141	1	1	3	0	24	1692	0	1	1	0
1142	1	5	6	0	22	1431	0	1	1	0
1368	1	1	3	0	10	549	0	1	1	0
1400	1	1	3	0	28	2292	0	1	1	0
3141	1	3	1	0	10	549	0	1	1	0
4366	1	3	1	0	18	1143	0	1	1	0
4394	1	1	3	0	28	2292	0	1	1	0
4426	1	1	3	0	8	437	0	1	1	0
4593	1	3	1	0	22	1431	0	1	1	0
7653	1	1	3	0	24	1692	0	1	1	0
7820	1	3	1	0	18	1143	0	1	1	0
7879	1	1	3	0	26	1908	0	1	1	0
