% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	2	1	0	28	1095	0	1	0
115	1	3	2	0	26	903	0	1	0
115	2	2	1	0	28	1095	0	1	1
115	2	3	2	0	26	903	0	1	1
123	1	5	3	0	22	1431	0	1	0
123	2	5	3	0	22	1431	0	1	1
133	1	2	1	0	4	225	0	1	0
133	2	2	1	0	4	225	0	1	1
135	1	3	2	0	20	1335	0	1	0
135	2	3	2	0	20	1335	0	1	1
138	1	3	2	0	20	1335	0	1	0
138	2	3	2	0	20	1335	0	1	1
149	1	2	1	0	4	225	0	1	0
149	2	2	1	0	4	225	0	1	1
150	1	2	1	0	4	225	0	1	0
150	2	2	1	0	4	225	0	1	1
151	1	2	1	0	4	225	0	1	0
151	2	2	1	0	4	225	0	1	1
161	1	3	2	0	20	1335	0	1	0
161	2	3	2	0	20	1335	0	1	1
162	1	1	4	0	2	137	0	1	0
162	2	1	4	0	2	137	0	1	1
164	1	2	1	0	4	225	0	1	0
164	2	2	1	0	4	225	0	1	1
165	1	2	1	0	4	225	0	1	0
165	2	2	1	0	4	225	0	1	1
166	1	2	1	0	4	225	0	1	0
166	2	2	1	0	4	225	0	1	1
179	1	2	1	0	22	1431	0	1	0
179	2	2	1	0	22	1431	0	1	1
184	1	4	6	0	22	1431	0	1	0
184	2	4	6	0	22	1431	0	1	1
187	1	2	1	0	22	1431	0	1	0
187	2	2	1	0	22	1431	0	1	1
194	1	2	1	0	22	1431	0	1	0
194	2	2	1	0	22	1431	0	1	1
202	1	2	1	0	22	1431	0	1	0
202	2	2	1	0	22	1431	0	1	1
203	1	2	1	0	22	1431	0	1	0
203	2	2	1	0	22	1431	0	1	1
204	1	2	1	0	22	1431	0	1	0
204	2	2	1	0	22	1431	0	1	1
217	1	2	1	0	8	437	0	1	0
217	2	2	1	0	8	437	0	1	1
218	1	2	1	0	8	437	0	1	0
218	2	2	1	0	8	437	0	1	1
233	1	2	1	0	8	437	0	1	0
233	2	2	1	0	8	437	0	1	1
234	1	2	1	0	8	437	0	1	0
234	2	2	1	0	8	437	0	1	1
249	1	2	1	0	22	1431	0	1	0
249	2	2	1	0	22	1431	0	1	1
250	1	2	1	0	22	1431	0	1	0
250	2	2	1	0	22	1431	0	1	1
251	1	2	1	0	22	1431	0	1	0
251	2	2	1	0	22	1431	0	1	1
264	1	2	1	0	22	1431	0	1	0
264	2	2	1	0	22	1431	0	1	1
272	1	2	1	0	22	1431	0	1	0
272	2	2	1	0	22	1431	0	1	1
286	1	2	1	0	22	1431	0	1	0
286	2	2	1	0	22	1431	0	1	1
288	1	2	1	0	18	1143	0	1	0
288	2	2	1	0	18	1143	0	1	1
289	1	2	1	0	18	1143	0	1	0
289	2	2	1	0	18	1143	0	1	1
301	1	2	1	0	18	1143	0	1	0
301	2	2	1	0	18	1143	0	1	1
302	1	2	1	0	18	1143	0	1	0
302	2	2	1	0	18	1143	0	1	1
303	1	2	1	0	18	1143	0	1	0
303	2	2	1	0	18	1143	0	1	1
317	1	2	1	0	18	1143	0	1	0
317	2	2	1	0	18	1143	0	1	1
318	1	2	1	0	18	1143	0	1	0
318	2	2	1	0	18	1143	0	1	1
319	1	2	1	0	18	1143	0	1	0
319	2	2	1	0	18	1143	0	1	1
332	1	2	1	0	12	621	0	1	0
332	2	2	1	0	12	621	0	1	1
333	1	2	1	0	12	621	0	1	0
333	2	2	1	0	12	621	0	1	1
334	1	2	1	0	12	621	0	1	0
334	2	2	1	0	12	621	0	1	1
348	1	2	1	0	12	621	0	1	0
348	2	2	1	0	12	621	0	1	1
349	1	2	1	0	12	621	0	1	0
349	2	2	1	0	12	621	0	1	1
363	1	2	1	0	12	621	0	1	0
363	2	2	1	0	12	621	0	1	1
364	1	2	1	0	12	621	0	1	0
364	2	2	1	0	12	621	0	1	1
371	1	2	1	0	14	807	0	1	0
371	2	2	1	0	14	807	0	1	1
378	1	2	1	0	14	807	0	1	0
378	2	2	1	0	14	807	0	1	1
379	1	2	1	0	14	807	0	1	0
379	2	2	1	0	14	807	0	1	1
380	1	2	1	0	14	807	0	1	0
380	2	2	1	0	14	807	0	1	1
386	1	2	1	0	14	807	0	1	0
386	2	2	1	0	14	807	0	1	1
394	1	2	1	0	14	807	0	1	0
394	2	2	1	0	14	807	0	1	1
395	1	2	1	0	14	807	0	1	0
395	2	2	1	0	14	807	0	1	1
410	1	2	1	0	20	1335	0	1	0
410	2	2	1	0	20	1335	0	1	1
411	1	2	1	0	20	1335	0	1	0
411	2	2	1	0	20	1335	0	1	1
412	1	2	1	0	20	1335	0	1	0
412	2	2	1	0	20	1335	0	1	1
431	1	2	1	0	20	1335	0	1	0
431	2	2	1	0	20	1335	0	1	1
447	1	2	1	0	26	1908	0	1	0
447	2	2	1	0	26	1908	0	1	1
448	1	2	1	0	26	1908	0	1	0
448	2	2	1	0	26	1908	0	1	1
463	1	2	1	0	26	1908	0	1	0
463	2	2	1	0	26	1908	0	1	1
464	1	2	1	0	26	1908	0	1	0
464	2	2	1	0	26	1908	0	1	1
478	1	2	1	0	26	1908	0	1	0
478	2	2	1	0	26	1908	0	1	1
479	1	2	1	0	26	1908	0	1	0
479	2	2	1	0	26	1908	0	1	1
1151	1	3	2	0	22	1431	0	1	0
1151	2	3	2	0	22	1431	0	1	1
1174	1	3	2	0	8	437	0	1	0
1174	2	3	2	0	8	437	0	1	1
1178	1	3	2	0	8	437	0	1	0
1178	2	3	2	0	8	437	0	1	1
1180	1	2	1	0	28	2292	0	1	0
1180	2	2	1	0	28	2292	0	1	1
1197	1	3	2	0	8	437	0	1	0
1197	2	3	2	0	8	437	0	1	1
1395	1	2	1	0	8	437	0	1	0
1395	2	2	1	0	8	437	0	1	1
1412	1	2	1	0	20	1335	0	1	0
1412	2	2	1	0	20	1335	0	1	1
1429	1	2	1	0	20	1335	0	1	0
1429	2	2	1	0	20	1335	0	1	1
1430	1	2	1	0	20	1335	0	1	0
1430	2	2	1	0	20	1335	0	1	1
1446	1	2	1	0	20	1335	0	1	0
1446	2	2	1	0	20	1335	0	1	1
1462	1	2	1	0	28	2292	0	1	0
1462	2	2	1	0	28	2292	0	1	1
1463	1	2	1	0	28	2292	0	1	0
1463	2	2	1	0	28	2292	0	1	1
1477	1	2	1	0	28	2292	0	1	0
1477	2	2	1	0	28	2292	0	1	1
1478	1	2	1	0	28	2292	0	1	0
1478	2	2	1	0	28	2292	0	1	1
1493	1	2	1	0	20	1335	0	1	0
1493	2	2	1	0	20	1335	0	1	1
1494	1	2	1	0	20	1335	0	1	0
1494	2	2	1	0	20	1335	0	1	1
1495	1	2	1	0	20	1335	0	1	0
1495	2	2	1	0	20	1335	0	1	1
1509	1	2	1	0	20	1335	0	1	0
1509	2	2	1	0	20	1335	0	1	1
1524	1	2	1	0	20	1335	0	1	0
1524	2	2	1	0	20	1335	0	1	1
1525	1	2	1	0	20	1335	0	1	0
1525	2	2	1	0	20	1335	0	1	1
1539	1	2	1	0	26	1908	0	1	0
1539	2	2	1	0	26	1908	0	1	1
1540	1	2	1	0	26	1908	0	1	0
1540	2	2	1	0	26	1908	0	1	1
1555	1	2	1	0	26	1908	0	1	0
1555	2	2	1	0	26	1908	0	1	1
1556	1	2	1	0	26	1908	0	1	0
1556	2	2	1	0	26	1908	0	1	1
1570	1	2	1	0	24	1692	0	1	0
1570	2	2	1	0	24	1692	0	1	1
1571	1	2	1	0	24	1692	0	1	0
1571	2	2	1	0	24	1692	0	1	1
1586	1	2	1	0	24	1692	0	1	0
1586	2	2	1	0	24	1692	0	1	1
1595	1	2	1	0	24	1692	0	1	0
1595	2	2	1	0	24	1692	0	1	1
1601	1	2	1	0	24	1692	0	1	0
1601	2	2	1	0	24	1692	0	1	1
1602	1	2	1	0	24	1692	0	1	0
1602	2	2	1	0	24	1692	0	1	1
1611	1	2	1	0	14	807	0	1	0
1611	2	2	1	0	14	807	0	1	1
1626	1	2	1	0	14	807	0	1	0
1626	2	2	1	0	14	807	0	1	1
1627	1	2	1	0	14	807	0	1	0
1627	2	2	1	0	14	807	0	1	1
1628	1	2	1	0	14	807	0	1	0
1628	2	2	1	0	14	807	0	1	1
1641	1	2	1	0	14	807	0	1	0
1641	2	2	1	0	14	807	0	1	1
1642	1	2	1	0	14	807	0	1	0
1642	2	2	1	0	14	807	0	1	1
1643	1	2	1	0	14	807	0	1	0
1643	2	2	1	0	14	807	0	1	1
1644	1	2	1	0	14	807	0	1	0
1644	2	2	1	0	14	807	0	1	1
1657	1	2	1	0	18	1143	0	1	0
1657	2	2	1	0	18	1143	0	1	1
1658	1	2	1	0	18	1143	0	1	0
1658	2	2	1	0	18	1143	0	1	1
1672	1	2	1	0	18	1143	0	1	0
1672	2	2	1	0	18	1143	0	1	1
1673	1	2	1	0	18	1143	0	1	0
1673	2	2	1	0	18	1143	0	1	1
1687	1	2	1	0	22	1431	0	1	0
1687	2	2	1	0	22	1431	0	1	1
1689	1	2	1	0	22	1431	0	1	0
1689	2	2	1	0	22	1431	0	1	1
1703	1	2	1	0	22	1431	0	1	0
1703	2	2	1	0	22	1431	0	1	1
1704	1	2	1	0	22	1431	0	1	0
1704	2	2	1	0	22	1431	0	1	1
1720	1	2	1	0	22	1431	0	1	0
1720	2	2	1	0	22	1431	0	1	1
1736	1	2	1	0	22	1431	0	1	0
1736	2	2	1	0	22	1431	0	1	1
1751	1	2	1	0	22	1431	0	1	0
1751	2	2	1	0	22	1431	0	1	1
1759	1	2	1	0	22	1431	0	1	0
1759	2	2	1	0	22	1431	0	1	1
1766	1	2	1	0	22	1431	0	1	0
1766	2	2	1	0	22	1431	0	1	1
1773	1	2	1	0	24	1692	0	1	0
1773	2	2	1	0	24	1692	0	1	1
1775	1	2	1	0	24	1692	0	1	0
1775	2	2	1	0	24	1692	0	1	1
1776	1	2	1	0	24	1692	0	1	0
1776	2	2	1	0	24	1692	0	1	1
1786	1	2	1	0	24	1692	0	1	0
1786	2	2	1	0	24	1692	0	1	1
1789	1	2	1	0	24	1692	0	1	0
1789	2	2	1	0	24	1692	0	1	1
1802	1	2	1	0	24	1692	0	1	0
1802	2	2	1	0	24	1692	0	1	1
1803	1	2	1	0	24	1692	0	1	0
1803	2	2	1	0	24	1692	0	1	1
1817	1	2	1	0	28	2292	0	1	0
1817	2	2	1	0	28	2292	0	1	1
1818	1	2	1	0	28	2292	0	1	0
1818	2	2	1	0	28	2292	0	1	1
1819	1	2	1	0	28	2292	0	1	0
1819	2	2	1	0	28	2292	0	1	1
1839	1	2	1	0	28	2292	0	1	0
1839	2	2	1	0	28	2292	0	1	1
1854	1	2	1	0	28	2292	0	1	0
1854	2	2	1	0	28	2292	0	1	1
1855	1	2	1	0	28	2292	0	1	0
1855	2	2	1	0	28	2292	0	1	1
1869	1	2	1	0	28	2292	0	1	0
1869	2	2	1	0	28	2292	0	1	1
1870	1	2	1	0	28	2292	0	1	0
1870	2	2	1	0	28	2292	0	1	1
1886	1	2	1	0	28	2292	0	1	0
1886	2	2	1	0	28	2292	0	1	1
1887	1	2	1	0	12	621	0	1	0
1887	2	2	1	0	12	621	0	1	1
1893	1	2	1	0	28	2292	0	0	0
1908	1	2	1	0	12	621	0	1	0
1908	2	2	1	0	12	621	0	1	1
1909	1	2	1	0	12	621	0	1	0
1909	2	2	1	0	12	621	0	1	1
1910	1	2	1	0	12	621	0	1	0
1910	2	2	1	0	12	621	0	1	1
1925	1	2	1	0	12	621	0	1	0
1925	2	2	1	0	12	621	0	1	1
1926	1	2	1	0	12	621	0	1	0
1926	2	2	1	0	12	621	0	1	1
1940	1	2	1	0	28	2292	0	1	0
1940	2	2	1	0	28	2292	0	1	1
1941	1	2	1	0	28	2292	0	1	0
1941	2	2	1	0	28	2292	0	1	1
1942	1	2	1	0	28	2292	0	1	0
1942	2	2	1	0	28	2292	0	1	1
1943	1	2	1	0	28	2292	0	1	0
1943	2	2	1	0	28	2292	0	1	1
1956	1	2	1	0	28	2292	0	1	0
1956	2	2	1	0	28	2292	0	1	1
1957	1	2	1	0	28	2292	0	1	0
1957	2	2	1	0	28	2292	0	1	1
1971	1	2	1	0	26	1908	0	1	0
1971	2	2	1	0	26	1908	0	1	1
1972	1	2	1	0	26	1908	0	1	0
1972	2	2	1	0	26	1908	0	1	1
1987	1	2	1	0	26	1908	0	1	0
1987	2	2	1	0	26	1908	0	1	1
2004	1	2	1	0	26	1908	0	1	0
2004	2	2	1	0	26	1908	0	1	1
2020	1	2	1	0	8	437	0	1	0
2020	2	2	1	0	8	437	0	1	1
2036	1	2	1	0	8	437	0	1	0
2036	2	2	1	0	8	437	0	1	1
2052	1	2	1	0	18	1143	0	1	0
2052	2	2	1	0	18	1143	0	1	1
2053	1	2	1	0	18	1143	0	1	0
2053	2	2	1	0	18	1143	0	1	1
2069	1	2	1	0	18	1143	0	1	0
2069	2	2	1	0	18	1143	0	1	1
2076	1	2	1	0	18	1143	0	1	0
2076	2	2	1	0	18	1143	0	1	1
2084	1	2	1	0	18	1143	0	1	0
2084	2	2	1	0	18	1143	0	1	1
2085	1	2	1	0	18	1143	0	1	0
2085	2	2	1	0	18	1143	0	1	1
2086	1	2	1	0	18	1143	0	1	0
2086	2	2	1	0	18	1143	0	1	1
2100	1	2	1	0	28	2292	0	1	0
2100	2	2	1	0	28	2292	0	1	1
2102	1	2	1	0	28	2292	0	1	0
2102	2	2	1	0	28	2292	0	1	1
2115	1	2	1	0	28	2292	0	1	0
2115	2	2	1	0	28	2292	0	1	1
2116	1	2	1	0	28	2292	0	1	0
2116	2	2	1	0	28	2292	0	1	1
2117	1	2	1	0	28	2292	0	1	0
2117	2	2	1	0	28	2292	0	1	1
2130	1	2	1	0	4	225	0	1	0
2130	2	2	1	0	4	225	0	1	1
2131	1	2	1	0	4	225	0	1	0
2131	2	2	1	0	4	225	0	1	1
2132	1	2	1	0	4	225	0	1	0
2132	2	2	1	0	4	225	0	1	1
2149	1	2	1	0	4	225	0	1	0
2149	2	2	1	0	4	225	0	1	1
2164	1	2	1	0	4	225	0	1	0
2164	2	2	1	0	4	225	0	1	1
2165	1	2	1	0	4	225	0	1	0
2165	2	2	1	0	4	225	0	1	1
2180	1	2	1	0	8	437	0	1	0
2180	2	2	1	0	8	437	0	1	1
2181	1	2	1	0	8	437	0	1	0
2181	2	2	1	0	8	437	0	1	1
2195	1	2	1	0	8	437	0	1	0
2195	2	2	1	0	8	437	0	1	1
2197	1	2	1	0	8	437	0	1	0
2197	2	2	1	0	8	437	0	1	1
2211	1	2	1	0	18	1143	0	1	0
2211	2	2	1	0	18	1143	0	1	1
2212	1	2	1	0	18	1143	0	1	0
2212	2	2	1	0	18	1143	0	1	1
