% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.11	1	3	12	1	14	0	15	0
0.11	1	10	12	1	3	0	15	0
0.11	1	3	12	1	14	0	15	1
0.11	1	10	12	1	3	0	15	1
0.111	1	3	12	2	14	6	32	0
0.111	1	1	12	2	1	2	18	0
0.111	1	2	12	2	2	2	18	0
0.111	1	10	12	2	3	0	7	0
0.111	1	3	12	2	14	6	32	1
0.111	1	1	12	2	1	2	18	1
0.111	1	2	12	2	2	2	18	1
0.111	1	10	12	2	3	0	7	1
0.112	1	9	12	3	17	0	7	0
0.112	1	8	12	3	18	4	26	0
0.112	1	1	12	3	1	2	18	0
0.112	1	2	12	3	2	2	18	0
0.112	1	10	12	3	3	0	7	0
0.112	1	9	12	3	17	0	7	1
0.112	1	8	12	3	18	4	26	1
0.112	1	1	12	3	1	2	18	1
0.112	1	2	12	3	2	2	18	1
0.112	1	10	12	3	3	0	7	1
0.113	1	9	12	4	17	0	7	0
0.113	1	8	12	4	18	4	26	0
0.113	1	1	12	4	1	2	18	0
0.113	1	2	12	4	2	2	18	0
0.113	1	10	12	4	3	0	7	0
0.113	1	9	12	4	17	0	7	1
0.113	1	8	12	4	18	4	26	1
0.113	1	1	12	4	1	2	18	1
0.113	1	2	12	4	2	2	18	1
0.113	1	10	12	4	3	0	7	1
0.114	1	5	12	5	13	2	22	0
0.114	1	5	12	5	13	2	22	1
0.115	1	5	12	6	13	2	22	0
0.115	1	5	12	6	13	2	22	1
0.124	1	6	13	5	4	4	41	0
0.124	1	6	13	5	4	4	41	1
0.125	1	4	13	6	12	4	51	0
0.125	1	10	13	6	3	0	19	0
0.125	1	4	13	6	12	4	51	1
0.125	1	10	13	6	3	0	19	1
0.137	1	9	14	8	17	0	26	0
0.137	1	9	14	8	17	0	26	1
0.138	1	9	14	9	17	0	26	0
0.138	1	9	14	9	17	0	26	1
0.203	1	10	21	4	3	0	41	0
0.203	1	10	21	4	3	0	41	1
4.971	1	7	498	2	11	4	225	0
4.971	1	7	498	2	11	4	225	1
