% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	8	11	10	1	6	63	0
0.109	1	3	11	10	11	0	15	0
0.109	1	6	11	10	12	2	26	0
0.109	1	1	11	10	15	12	125	0
0.109	1	2	11	10	16	6	63	0
0.109	1	8	11	10	1	6	63	1
0.109	1	3	11	10	11	0	15	1
0.109	1	6	11	10	12	2	26	1
0.109	1	1	11	10	15	12	125	1
0.109	1	2	11	10	16	6	63	1
0.11	1	3	12	1	11	0	41	0
0.11	1	6	12	1	12	10	261	0
0.11	1	3	12	1	11	0	41	1
0.11	1	6	12	1	12	10	261	1
0.127	1	10	13	8	2	4	225	0
0.127	1	10	13	8	2	4	225	1
0.139	1	5	14	10	9	2	65	0
0.139	1	5	14	10	9	2	65	1
0.171	1	4	18	2	10	6	153	0
0.171	1	4	18	2	10	6	153	1
0.172	1	6	18	3	12	0	85	0
0.172	1	6	18	3	12	0	85	1
0.174	1	7	18	5	3	4	225	0
0.174	1	7	18	5	3	4	225	1
0.204	1	9	21	5	4	4	225	0
0.204	1	9	21	5	4	4	225	1
3.109	1	8	311	10	1	6	325	0
3.109	1	8	311	10	1	6	325	1
3.251	1	3	326	2	11	0	85	0
3.251	1	3	326	2	11	0	85	1
9.121	1	8	913	2	1	4	225	0
9.121	1	8	913	2	1	4	225	1
