% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	4	11	10	1	24	405	0
0.109	1	2	11	10	2	26	453	0
0.109	1	3	11	10	4	28	549	0
0.109	1	1	11	10	6	28	549	0
0.109	1	4	11	10	1	24	405	1
0.109	1	2	11	10	2	26	453	1
0.109	1	3	11	10	4	28	549	1
0.109	1	1	11	10	6	28	549	1
0.116	1	5	12	7	3	14	807	0
0.116	1	5	12	7	3	14	807	1
0.137	1	3	14	8	4	28	2292	0
0.137	1	3	14	8	4	28	2292	1
0.337	1	3	34	8	4	24	1692	0
0.337	1	3	34	8	4	24	1692	1
1.563	1	3	157	4	4	22	1431	0
1.563	1	3	157	4	4	22	1431	1
3.138	1	4	314	9	1	28	2292	0
3.138	1	4	314	9	1	28	2292	1
3.14	1	1	315	1	6	14	807	0
3.14	1	1	315	1	6	14	807	1
