% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	2	0	14	389	0	1	1	0
127	1	1	1	0	18	1143	0	1	1	0
133	1	2	2	0	14	807	0	1	1	0
142	1	1	1	0	18	1143	0	1	1	0
163	1	1	1	0	18	1143	0	1	1	0
338	1	2	2	0	16	967	0	1	1	0
1163	1	1	1	0	10	549	0	1	1	0
1183	1	1	1	0	14	807	0	1	1	0
1199	1	1	1	0	14	807	0	1	1	0
1215	1	1	1	0	6	325	0	1	1	0
2199	1	1	1	0	18	1143	0	1	1	0
2215	1	1	1	0	4	225	0	1	1	0
2236	1	1	1	0	4	225	0	1	1	0
2263	1	1	1	0	18	1143	0	1	1	0
3281	1	1	1	0	14	807	0	1	1	0
3568	1	2	2	0	14	807	0	1	1	0
3790	1	2	2	0	6	325	0	1	1	0
5007	1	2	2	0	4	225	0	1	1	0
5025	1	2	2	0	0	85	0	1	1	0
5050	1	2	2	0	16	967	0	1	1	0
6327	1	1	1	0	10	549	0	1	1	0
6343	1	1	1	0	10	549	0	1	1	0
6358	1	1	1	0	10	549	0	1	1	0
6407	1	1	1	0	4	225	0	1	1	0
7622	1	1	1	0	10	549	0	1	1	0
7638	1	1	1	0	10	549	0	1	1	0
7658	1	1	1	0	6	325	0	1	1	0
7682	1	1	1	0	6	325	0	1	1	0
8267	1	2	2	0	12	621	0	1	1	0
8284	1	2	2	0	12	621	0	1	1	0
8300	1	2	2	0	16	967	0	1	1	0
8318	1	2	2	0	16	967	0	1	1	0
8338	1	2	2	0	14	807	0	1	1	0
8355	1	2	2	0	14	807	0	1	1	0
8371	1	2	2	0	16	967	0	1	1	0
8389	1	2	2	0	16	967	0	1	1	0
9608	1	2	2	0	16	967	0	1	1	0
9626	1	2	2	0	16	967	0	1	1	0
9644	1	2	2	0	16	967	0	1	1	0
9667	1	2	2	0	6	325	0	1	1	0
9869	1	2	2	0	8	437	0	1	1	0
9885	1	2	2	0	8	437	0	1	1	0
9901	1	2	2	0	6	325	0	1	1	0
9918	1	2	2	0	6	325	0	1	1	0
9968	1	2	2	0	0	85	0	1	1	0
9992	1	2	2	0	0	85	0	1	1	0
